band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,335152907480910.25,295408538215894.7,380296313416164.0,5.071674119043591,2.7461009757458887,7.511580943594251,1440.0,0.010001861580166693,0.1,10.0,5.660034620441911e-07,0.0,335152907480910.25,0.03567116747608868
5,749423179798424.4,664115531170581.6,841600761350003.9,19.09507717260274,15.556367436729284,23.18628742007476,14400.0,0.011944000572833513,0.1,3.8,0.0010724894050868304,200.0,418447514199284.2,0.011305846896468966
8,165202995079527.88,142425260909520.62,191226414155230.16,30.51712804539539,19.41887971761596,43.945176084251415,27360.0,0.01029666460444889,0.1,6.0,8.685143981901982e-06,350.0,87018287870564.38,0.008204451759313478
11,13141542239615.842,10570588108246.877,17736291082571.215,111.39806762647868,10.98487934987652,308.4732787528968,56160.0,0.003479534106711646,0.2,8.8,20856.060989735437,200.0,9125193617475.834,0.005727856644934677
14,337006310281426.3,306783353895233.0,370359735163857.6,11.291222164899464,7.854333194965427,16.695338913703587,112320.0,0.02440214422309553,0.1,0.7,2.093920437237484,0.0,337006310281426.3,0.004050824017412075
17,435378941930059.2,411184989215519.4,461346191347688.56,3.0236897461680563,1.9707731018908785,6.354886376253429,901440.0,0.004843567154775977,0.1,9.9,7.997612350228243e-07,0.0,435378941930059.2,0.0014302327594031751
20,24686940830581.95,23105731332537.004,26509133107290.83,5.047185051983972,2.628406928212577,12.331541795031704,1802880.0,0.0011389193122008923,0.1,12.0,8.58964768267605e-09,25.0,23921945901548.996,0.0010113656230693639
23,4746585836475.8125,4384591116900.5767,5597285653166.588,19.786718649923237,2.3986443424869464,124.51275642347102,14423040.0,0.0010965261764022908,0.2,5.7,56616.07886548648,50.0,4470459938654.524,0.0003575928886806848
26,269802214438.99316,253896992253.7217,287069196759.63654,3.7165729468081192,2.597014410842221,6.261409245868261,7211520.0,0.0005997435187471978,0.2,3.6,17268.709578581296,0.0,269802214438.99313,0.0005057059408510994
30,26489589327.44494,24512272732.05573,28679411254.015984,7.253037699710088,4.954223718708938,13.814528413582282,14423040.0,0.001767643292972021,0.1,4.8,1.3613685658530965e-08,0.0,26489589327.44494,0.0003575928886806848
