band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,333444701330276.8,300516945263198.75,370099651630890.7,7.660363503186453,4.77183765026311,10.56713504551453,2880.0,0.0064618968730114,0.1,14.0,2.4498965952863155e-08,25.0,260645505236697.0,0.0252480482623505,0.0064618968730114,0.1,14.0,2.4498965952863155e-08,25.0,46705
5,819938283156712.4,725888055271888.6,921245379890801.0,19.402362376400436,15.954966750450772,23.2813633279436,8640.0,0.0133748651045693,0.1,3.1,0.0045658834757387,100.0,445482236787392.2,0.01459137933055801,0.012555005669098833,0.12,2.7,26.788656307905526,125.0,12301
8,174325707606085.16,150763214657652.2,201747375683303.9,30.079570984883155,19.446790481765294,42.54058878390936,24480.0,0.0104254913978704,0.1,6.1,7.732350092570029e-06,350.0,90422287897088.89,0.008673278735837538,0.00997915108052451,0.1,5.9,1.024447121082236e-05,325.0,18360
11,13470308019821.115,10790951854379.545,18193634758808.83,111.27512389522276,12.746414370379105,303.04317262927776,67680.0,0.0035438982524946,0.2,8.5,24307.43620511325,200.0,9224701208763.924,0.005217899025411498,0.0035438982524946,0.2,8.5,24307.43620511325,200.0,152280
14,210317515796253.25,185497484590228.12,237838636115069.47,21.095875021739992,14.89196350994981,31.759671002785858,187200.0,0.0221642593799102,0.1,-0.1,46.003851263846265,50.0,198136804897763.25,0.0031380148313681173,0.021781329867484822,0.1,-0.13,56.43832217636883,25.0,3699
17,397442867168409.5,372386158703581.6,424853832215066.8,4.485500868850188,2.9684629251384567,8.68849885800456,519840.0,0.0084755976308954,0.1,6.0,3.966808139309801e-05,0.0,397442867168409.5,0.0018833128424659345,0.0084755976308954,0.1,6.0,3.966808139309801e-05,0.0,26019
20,100914320150986.6,93513398311546.06,109443544674482.88,7.096150305305166,4.153750752847242,17.413889316013883,1442880.0,0.0015232540486563,0.1,6.8,3.725127459980338e-06,25.0,97471927253730.62,0.0011305032347310806,0.0015232540486563,0.1,6.8,3.725127459980338e-06,25.0,811620
23,10926466619019.98,10272693949396.762,11679770117540.89,4.1626993551466045,2.253619989484913,11.547590597824128,4007520.0,0.0009892423916667,0.1,14.0,9.850284052527323e-10,50.0,10479757670326.943,0.0006783703088241033,0.0009892423916667,0.1,14.0,9.850284052527323e-10,50.0,1902006
26,1913935898325.405,1799400350679.32,2043673279601.3376,4.036084483054169,2.3762181084034193,10.506545809844065,11121120.0,0.0004839793919398,0.1,10.0,3.2322391374287602e-09,0.0,1913935898325.405,0.0004072312197337857,0.0004839793919398,0.1,10.0,3.2322391374287602e-09,0.0,8340840
30,24334173515.2429,22446923494.95317,26411300542.93933,7.790594109787522,5.248074254706088,15.419884867460112,8360640.0,0.0020440279557855,0.1,4.8,1.2091160758962412e-08,25.0,23527051456.21776,0.0004696703183341334,0.0020440279557855,0.1,4.8,1.2091160758962412e-08,25.0,440892
