band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0153406003382492,0.0117925604046922,0.0198963539246112,102.00576639920897,45.61524553318507,155.67596185458603,98473.0,0.0043647167550965,0.5,-1.0,0.004866756402453,100.0,0.0103495145873015,0.0043261589769959,0.0029237915946348,0.4,-0.93,0.0016782563784935,75.0,221563,0.047541,0.063775,0.0,0.0408548,0.0379133,2.0181499999999992e-123,0.0322507,0.0402435,5.205279999999997e-139,0.36832443
3,0.1859777852225041,0.1467088121649667,0.2300866933831105,74.10358692794513,59.87773278530809,90.72595428374264,109656.0,0.0109298528200863,0.1,-0.4,8.202024510027906e-14,500.0,0.0619352990801062,0.0040997162075266,0.0100756745093358,0.1,-0.44,1.2117072476272252e-13,425.0,17347,0.0450242,0.0772408,0.0,0.0399321,0.0529124,2.869309999999999e-267,0.0300749,0.05078,3.4976e-246,4.2522196e-10
5,1.7976923134778813,1.6372960158395122,1.9639717960039715,10.521700295698468,9.181392802380692,11.97174685923846,1086255.0,0.0103758058365528,0.5,-1.2,1.7491910370313943,75.0,1.7976923134778813,0.0013029094837346,0.0098102836331044,0.47,-1.2,1.5526681385981036,0.0,19093,0.42014,0.0952647,0.0,0.360004,0.0711712,0.0,0.275057,0.071299,0.0,3.113884099999998e-91
6,1.5443181146728264,1.409120831843942,1.6833059332360214,9.932279199779703,8.87761981550222,11.035970729009394,548700.0,0.01069423874149,0.5,-1.2,1.543511678414135,50.0,1.5443181146728264,0.0018331238555762,0.0102535795239904,0.4,-1.15,0.5796941005376963,0.0,17146,0.391681,0.0910939,0.0,0.339973,0.0665546,0.0,0.258901,0.065901,0.0,1.5477277e-50
8,0.1898015084012417,0.1641215993478102,0.2191253930060073,29.85867101235136,20.356153454281923,40.82032680756289,3556612.0,0.0038670795764882,0.5,-1.1,0.0948542525963025,200.0,0.1485752613977143,0.0007200867125983,0.0024909692755151,0.46,-1.1,0.0780781534025744,125.0,300423,0.155358,0.0759711,0.0,0.133338,0.0507333,0.0,0.103972,0.0522665,0.0,1.3546742e-19
9,0.0462991698881081,0.0410951485281277,0.0526200041292311,20.82650566212377,11.310724141709008,47.85593535011434,5336598.0,0.0033308600485594,0.5,-1.1,0.0321522013111861,0.0,0.043294871036585,0.000587862816067,0.0022186121681883,0.6,-1.13,0.0544250307573597,25.0,375228,0.0916856,0.074665,0.0,0.0782651,0.0497008,0.0,0.0612885,0.0518956,0.0,3.0498532e-23
11,0.0164333127083372,0.0135523834742469,0.0198781978298638,52.48934815631585,32.37452439961213,95.8877765138445,6762724.0,0.0065924705293862,0.2,-0.9,4.908201901770595e-06,100.0,0.0147153281134659,0.0005222157689152,0.0032194044061896,0.2,-0.94,7.305503927570724e-06,25.0,178312,0.0291909,0.0866716,0.0,0.025106,0.062417,0.0,0.0192014,0.0625864,0.0,2.6203562e-61
12,0.006913674958767,0.0054869540431435,0.0087860078959024,81.45072503444516,44.06790466824958,173.9604687896513,22271101.0,0.0046997716285021,0.1,-0.4,8.901567952991301e-15,25.0,0.006913674958767,0.0002877724239755,0.0028880312029982,0.1,-0.45,1.4492723402533593e-14,0.0,220207,0.0151017,0.0834135,0.0,0.0130559,0.0592933,0.0,0.00993916,0.0590406,0.0,8.987038999999995e-162
14,0.0004668952618218,0.0003454684053353,0.0008488195313233,414.7374360436225,42.09108547709101,1292.568078621848,12539235.0,0.0031611331119067,0.1,-0.3,2.929044355357369e-16,25.0,0.0003748988791133,0.0003835135732131,0.0030441801682846,0.1,-0.28,2.586694497467312e-16,25.0,195925,0.00423837,0.0792986,0.0,0.00370906,0.0543354,0.0,0.00283694,0.0533432,0.0,2.3377889999999987e-101
16,0.0001011807185005,6.324076766328289e-05,0.0001708927020096,410.9758846837308,117.8496188501793,1103.9345835341117,8199664.0,0.00765168728517,0.1,-0.3,1.872250538489965e-17,300.0,2.3963605297254065e-05,0.0004742580031696,0.0061121474910589,0.1,-0.27,1.5547128547560524e-17,300.0,48043,0.00110512,0.0818519,0.0,0.000975369,0.0568264,0.0,0.000746536,0.0544605,0.0,1.6903268999999994e-266
