band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0202061717995348,0.0158513825634937,0.0255835441181801,83.9643748782025,46.90928712959766,118.14629000392796,99186.0,0.0030775858063177,0.5,-0.9,0.0042187181150139,200.0,0.0125676532494193,0.0043105877031551,0.0022136669648303,0.33,-0.7,0.0003260108181493,125.0,376596,0.0574345,0.0556486,2.0387899999999993e-267,0.0497724,0.0289797,8.452239999999999e-73,0.0394537,0.031603,1.693639999999999e-86,0.71506659
3,0.2562825871534618,0.2141994803011045,0.3026887348486969,43.13876233030041,35.35115816575595,51.79225766417267,110431.0,0.0146213448255369,0.1,-0.5,4.308297893149158e-13,300.0,0.149678964819432,0.0040853104094245,0.0139309180300545,0.1,-0.5,4.465079363749857e-13,275.0,9822,0.0648872,0.0804135,0.0,0.0590525,0.0580152,0.0,0.0439517,0.0528798,8.001699999999998e-269,4.7990592e-19
5,2.0571446580267096,1.8859699936063583,2.233575476119249,8.796669892079183,7.68701847910973,10.016814999835695,1093994.0,0.0097709553734988,0.7,-1.2,4.025683901294495,150.0,1.9356761721898663,0.0012982934048004,0.0084858078629411,0.6,-1.18,2.924332605928568,75.0,25639,0.541772,0.0867522,0.0,0.464794,0.0618873,0.0,0.358979,0.0626392,0.0,7.472095499999999e-69
6,1.4508821862765875,1.3253389668347684,1.5804668663245915,9.696205014115316,8.608606763259454,10.835801079482565,552599.0,0.0087767600819151,0.4,-1.1,0.4365720621078647,0.0,1.4508821862765875,0.0018266464482627,0.0087767600819151,0.4,-1.1,0.4365720621078647,0.0,24583,0.434693,0.0830574,0.0,0.378986,0.0579538,0.0,0.289822,0.0573499,0.0,2.1094811e-37
8,0.1602203790706402,0.1382490991020104,0.1857700589827244,31.333083332888705,19.939225170464915,45.38765166313733,3581736.0,0.0041138759198104,0.5,-1.1,0.0927674692945262,75.0,0.1471997010324821,0.0007175569170312,0.0014212554561375,0.36,-1.0,0.0176005260122099,25.0,895434,0.152195,0.0723131,0.0,0.130923,0.0467358,0.0,0.102401,0.048434,0.0,1.0384536e-06
9,0.0396203212318406,0.0350917915896103,0.0453317033024928,22.360826075256497,11.461387997339608,58.472622473096486,5374189.0,0.0031187063112321,0.5,-1.1,0.027514111966556,0.0,0.0396203212318406,0.0005858033465165,0.0031187063112321,0.5,-1.1,0.027514111966556,0.0,188935,0.0839691,0.074776,0.0,0.0718597,0.049613,0.0,0.0562891,0.0516296,0.0,7.9067835e-46
11,0.0103445131178352,0.008290385149503,0.0130707885999769,75.4221156600959,36.70140323794137,175.43502226421492,6810311.0,0.0058703678218892,0.2,-0.9,3.2846925531044384e-06,50.0,0.0089582390908617,0.0005203881670798,0.0041722607944865,0.17,-0.8,1.7204181814455965e-07,25.0,106411,0.0236704,0.0839684,0.0,0.0205932,0.0589953,0.0,0.0157893,0.0584857,0.0,2.1214705999999984e-103
12,0.0039195187870789,0.0029251244564035,0.0054744890930291,150.81899328576188,53.98029830902165,398.5593296532248,22427727.0,0.0038948328447769,0.1,-0.3,2.4674820871513318e-15,25.0,0.0031582187105273,0.0002867658475748,0.0016241416406296,0.11,-0.4,1.3726668863320506e-13,25.0,700866,0.0126874,0.079578,0.0,0.0110711,0.0544031,0.0,0.00849983,0.0538209,0.0,8.2083736e-52
14,0.000315910121344,0.0002122353968154,0.000692191862221,864.0759688403095,55.67794069162155,2196.86220384164,12627411.0,0.0047588089693309,0.1,0.0,2.2113033098955125e-17,150.0,0.0001770250194467,0.0003821722545485,0.0034395477926794,0.08,0.4,8.244393395321665e-23,100.0,158017,0.00371474,0.0707984,0.0,0.00328328,0.0454216,0.0,0.00251644,0.0437566,0.0,3.4904193999999983e-130
16,6.496193448355957e-05,3.5087437869806174e-05,0.0001468002553294,1081.72336312445,139.23712995980688,2712.9518524852406,8257312.0,0.0063201900793142,0.1,0.1,9.533738948264484e-19,350.0,1.3988366099770232e-05,0.0004725996704919,0.0048166165152911,0.08,0.4,6.5146493667776876e-24,250.0,81643,0.00105254,0.0698454,0.0,0.00093545,0.0444717,0.0,0.000719823,0.0418936,0.0,8.050715899999996e-167
