band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,266522368650917.7,247167701411756.03,287731404803578.0,6.83396974386552,3.691964004832408,10.146879548808142,6144.0,0.0073356179698415,0.1,12.0,9.570012638961149e-08,0.0,230232592503653.62,0.017298925825734883,0.006576067529932728,0.16,12.0,174.07660961648085,25.0,44286
5,536025719268664.1,450063212944660.8,631206982271184.9,41.46456457915826,33.8403474969365,49.30226248830776,18432.0,0.0092937908107029,0.1,7.3,4.670173802293817e-06,250.0,223277349289025.12,0.009994252226411149,0.008746367074524985,0.1,6.9,7.61555213425699e-06,225.0,23328
8,80929575121814.3,64517440643391.91,101816165618167.14,79.21987897602378,33.2396213135998,120.99587424200148,52224.0,0.0054417763551782,0.2,8.9,100000.0,0.0,80929575121814.3,0.005939669051141606,0.0054417763551782,0.2,8.9,100000.0,0.0,62739
11,11113439922545.902,8468571850036.135,16066432694009.338,174.8949101734869,14.59095048043651,428.5060194350533,144384.0,0.0029639917464002,0.2,15.0,1667.73566896551,200.0,7265811864236.777,0.0035729853430941584,0.0028118204931522413,0.19,15.0,400.252466059874,175.0,243648
14,249970596870297.6,225716238543004.44,275977151000307.0,13.193761809672235,10.218811378108295,17.483350326916945,399360.0,0.0282814280064784,0.1,0.1,20.220029224444044,25.0,239843441194254.9,0.0021486446334585655,0.027120518043360506,0.12,-0.2,56516.11875005206,25.0,2632
17,387474826373504.5,363107517505561.9,414122045758001.3,4.390888719938009,2.846665219465056,8.86401575477197,1108992.0,0.005042768535586,0.1,7.1,1.056688480850619e-05,0.0,387474826373504.5,0.0012894854930122891,0.005042768535586,0.1,7.1,1.056688480850619e-05,0.0,69312
20,82777478328245.72,76724541742660.92,89406079214588.48,6.704328544033912,4.325285879316685,12.767435510926337,3078144.0,0.0018893500907371,0.1,6.9,2.6782635273922103e-06,50.0,78522944962013.62,0.0007740276172429323,0.0018893500907371,0.1,6.9,2.6782635273922103e-06,50.0,520020
23,7691878926150.648,7268736694638.705,8147125562046.262,2.9358239970973115,1.7088013009288483,6.837157870026956,8549376.0,0.0005362343382753,0.2,7.6,31173.25345929536,25.0,7521198094883.575,0.00046445738500211866,0.0005362343382753,0.2,7.6,31173.25345929536,25.0,6412032
26,3254720207994.7803,3037840110163.9834,3504626447979.4746,5.652882863680585,3.2626519352716232,15.082371642045349,23725056.0,0.0006344780320738,0.1,7.4,6.403957988701754e-08,0.0,3254720207994.7803,0.0002788153932427685,0.0006344780320738,0.1,7.4,6.403957988701754e-08,0.0,4448448
30,45080925821.65863,41590698670.12762,48973478114.48412,7.918711681957971,5.2730123625235095,16.352508225670956,17836032.0,0.0024252602877606,0.2,1.1,60710.14574129852,0.0,45080925821.65863,0.00032156559065090547,0.0021512730939038938,0.19,1.2,18956.222732188904,0.0,418032
