band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.048663124,0.044442955,0.0529551,-0.21023083,-0.40759704,0.003732603,1544.0,0.0151455889179072,9.5,2.9,0.0594045746672273,0.0,0.048663124,0.03445283381569701,0.0151455889179072,9.5,2.9,0.0594045746672273,0.0,7816
5,0.04506823,0.042644836,0.047564857,0.11426473,-0.13012938,0.3955313,4632.0,0.0070757935482986,20.0,20.0,0.0460337590167121,0.0,0.04506823,0.019918432173380688,0.0070757935482986,20.0,20.0,0.0460337590167121,0.0,35173
8,0.04444801,0.042669978,0.046266906,-0.08075571,-0.19182909,0.036069427,7720.0,0.00761976172934,20.0,20.0,0.0454002517521164,0.0,0.04444801,0.015435148200748944,0.00761976172934,20.0,20.0,0.0454002517521164,0.0,32974
11,0.04475648,0.04306037,0.04646781,0.03885269,-0.093973875,0.18151146,9264.0,0.0060524614356822,20.0,20.0,0.0457153292379418,0.0,0.04475648,0.01409204141011315,0.0060524614356822,20.0,20.0,0.0457153292379418,0.0,52761
14,0.041438494,0.039725844,0.043164864,-0.020201683,-0.15057223,0.11921304,7720.0,0.0090626414885121,5.4,12.0,0.0360832071307177,0.0,0.041438494,0.015435148200748944,0.0090626414885121,5.4,12.0,0.0360832071307177,0.0,21982
17,0.042882796,0.041329104,0.044451393,-0.009786606,-0.13455763,0.12583286,13896.0,0.0045724676473271,20.0,18.0,0.0441390128881589,0.0,0.042882796,0.011508834852144045,0.0045724676473271,20.0,18.0,0.0441390128881589,0.0,89032
20,0.042901278,0.041341837,0.044491228,0.020528078,-0.1038239,0.16092563,15440.0,0.0065281891611965,20.0,18.0,0.0441580354439756,0.0,0.042901278,0.01091883007394477,0.0065281891611965,20.0,18.0,0.0441580354439756,0.0,43966
23,0.04209369,0.040583797,0.04363692,-0.037024736,-0.15293172,0.08629408,20844.0,0.0051897368632279,20.0,20.0,0.0429954933500535,0.0,0.04209369,0.009398740768675695,0.0051897368632279,20.0,20.0,0.0429954933500535,0.0,70348
26,0.042336956,0.040796418,0.04390046,0.027353764,-0.0925575,0.15778479,23160.0,0.0073139381997447,9.4,7.8,0.0446989829424315,0.0,0.042336956,0.00891682134320833,0.0073139381997447,9.4,7.8,0.0446989829424315,0.0,34740
29,0.042686947,0.04114088,0.04425178,-0.0050234795,-0.12604791,0.12985344,21616.0,0.0047167604380012,20.0,20.0,0.0436014593021233,0.0,0.042686947,0.009229523064918891,0.0047167604380012,20.0,20.0,0.0436014593021233,0.0,82072
32,0.042188533,0.04064477,0.043724943,0.012436867,-0.11423005,0.1473153,14668.0,0.0042330002657322,13.0,4.0,0.0498603604294724,0.0,0.042188533,0.011202192288613575,0.0042330002657322,13.0,4.0,0.0498603604294724,0.0,105726
35,0.04141577,0.039893474,0.04295029,-0.09138894,-0.20056638,0.02557223,9264.0,0.009813210978359,20.0,20.0,0.042303048894284,0.0,0.04141577,0.01409204141011315,0.009813210978359,20.0,20.0,0.042303048894284,0.0,19783
