band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,304543067915136.06,248755664942578.88,372388664734010.5,6.924573675177919,2.464587661629638,11.612600767894126,720.0,0.0127232106427101,0.2,13.0,100000.0,0.0,304543067915136.06,0.05037584494300355,0.0127232106427101,0.2,13.0,100000.0,0.0,11673
5,737800296536782.9,658344741386711.0,822233190355889.5,16.58375444348151,13.94236407672978,19.25595384668512,7200.0,0.0124506734100827,0.1,3.7,0.0013211014572236,100.0,432310523478585.25,0.01598200647371495,0.0124506734100827,0.1,3.7,0.0013211014572236,100.0,12150
8,158911782157216.4,138215196015070.12,182535599174264.56,27.63862453444908,18.410191414538826,41.7882329111462,13680.0,0.0104943616373814,0.1,6.5,4.420370899753998e-06,200.0,85822841021011.22,0.011599242029078331,0.009642781306741201,0.1,6.1,7.558083980124595e-06,175.0,20520
11,13319676360562.29,10471979786953.902,18310317491676.99,131.95667166851794,9.279534519577613,327.7044064564548,28080.0,0.0039527676623288,0.2,9.4,15437.114284387024,150.0,9055232820498.473,0.00809866167486047,0.0036224395660896525,0.19,9.5,3961.983494781655,125.0,142155
14,335163805613060.75,305144694250258.9,368008684502730.8,11.289211331016736,8.023762568920684,15.603495432013498,56160.0,0.0238658075994133,0.1,0.7,2.082472407740427,0.0,335163805613060.75,0.005727856644934677,0.02317593867356793,0.12,0.3,9185.283268642967,0.0,3510
17,435862654126958.8,411986774291600.4,462058405725533.2,2.98339712335874,1.9712516960550484,6.272247849482694,450720.0,0.0049778336629274,0.1,9.9,8.006497811299766e-07,0.0,435862654126958.8,0.002022546066510303,0.0049778336629274,0.1,9.9,8.006497811299766e-07,0.0,71304
20,24687443314136.125,23109011009207.727,26474107588534.266,4.895736525623584,2.6199157596023714,11.424114659830426,901440.0,0.0010473444892167,0.1,12.0,8.593861648153275e-09,25.0,23933681686053.93,0.0014302327594031751,0.0010473444892167,0.1,12.0,8.593861648153275e-09,25.0,1711327
23,4719305909370.694,4387672024471.7534,5331823512243.233,11.471689543048807,2.397952624983412,66.4109824631566,7211520.0,0.0011086881233597,0.2,5.7,56609.6291587893,50.0,4469950663621.996,0.0005057059408510994,0.0011086881233597,0.2,5.7,56609.6291587893,50.0,1521180
26,269727935605.29977,253748994857.3328,286833001234.9228,3.709729908415512,2.595050332378456,6.189962765336614,3605760.0,0.000634910231206,0.2,3.6,17263.955356643,0.0,269727935605.29977,0.0007151626533607517,0.0003907879101555656,0.21,3.4,57459.64450781562,0.0,12169440
30,26470233914.13792,24512692530.70306,28620176993.987564,7.04536071984403,4.956008220886504,11.866532987633612,7211520.0,0.0017224698746161,0.1,4.8,1.3603738410602902e-08,0.0,26470233914.13792,0.0005057059408510994,0.0017224698746161,0.1,4.8,1.3603738410602902e-08,0.0,641746
